Account-Mapping,Acc2-Mapping,Version,Year-mapping,Month-mapping,Region-Mapping,Market-Mapping,Adj_Value_Sum
Net Sales,P&L,PLN,Y6,M06,G,G10,0.023338061
Net Sales,P&L,PLN,Y6,M06,G,G12,0.384509907
Operating Profit,P&L,ACT,Y1,M02,A,A01,1.45418458
Operating Profit,P&L,ACT,Y1,M02,A,A02,-1.512845506
Operating Profit,P&L,ACT,Y1,M02,A,A03,1.580772338
Operating Profit,P&L,ACT,Y1,M02,A,A04,-1.096040599
Operating Profit,P&L,ACT,Y1,M02,B,B01,1.237603306
Operating Profit,P&L,ACT,Y1,M02,B,B02,-1.20019496
Operating Profit,P&L,ACT,Y1,M02,B,B03,1.25865654
Operating Profit,P&L,ACT,Y1,M02,B,B04,-1.52603205
Operating Profit,P&L,ACT,Y1,M02,B,B05,0.897294113
Operating Profit,P&L,ACT,Y1,M02,B,B06,0.154478035
Operating Profit,P&L,ACT,Y1,M02,B,B08,0.402673265
Operating Profit,P&L,ACT,Y1,M02,B,B09,-1.677009501
Operating Profit,P&L,ACT,Y1,M02,B,B12,-1.451307114
Operating Profit,P&L,ACT,Y1,M02,B,B13,-0.664909342
Operating Profit,P&L,ACT,Y1,M02,B,B14,-0.543294321
Operating Profit,P&L,ACT,Y1,M02,B,B15,-0.228230958
Operating Profit,P&L,ACT,Y1,M02,B,B16,-0.51677229
Operating Profit,P&L,ACT,Y1,M02,B,B17,1.463110648
Operating Profit,P&L,ACT,Y1,M02,B,B18,-1.31282842
Operating Profit,P&L,ACT,Y1,M02,B,B19,-1.388717133
Operating Profit,P&L,ACT,Y1,M02,B,B20,-1.462428583
Operating Profit,P&L,ACT,Y1,M02,B,B21,-1.489130832
Operating Profit,P&L,ACT,Y1,M02,B,B22,-1.127725947
Operating Profit,P&L,ACT,Y1,M02,B,B23,1.296533661
Operating Profit,P&L,ACT,Y1,M02,B,B24,-1.596810355
Operating Profit,P&L,ACT,Y1,M02,B,B25,1.115406955
Operating Profit,P&L,ACT,Y1,M02,B,B26,-1.237805524
Operating Profit,P&L,ACT,Y1,M02,B,B27,1.508466996
Operating Profit,P&L,ACT,Y1,M02,B,B28,-1.511304681
Operating Profit,P&L,ACT,Y1,M02,C,C02,1.402309046
Operating Profit,P&L,ACT,Y1,M02,C,C03,-1.122707529
Operating Profit,P&L,ACT,Y1,M02,C,C04,-0.977853484
Operating Profit,P&L,ACT,Y1,M02,C,C06,1.453782095
Operating Profit,P&L,ACT,Y1,M02,C,C07,-1.489339093
Operating Profit,P&L,ACT,Y1,M02,C,C08,-1.555627968
Operating Profit,P&L,ACT,Y1,M02,C,C09,0.087099905
Operating Profit,P&L,ACT,Y1,M02,D,D01,-2.250274891
Operating Profit,P&L,ACT,Y1,M02,D,D04,0.94753777
Operating Profit,P&L,ACT,Y1,M02,D,D05,-1.538028685
Operating Profit,P&L,ACT,Y1,M02,D,D06,0.010929136
Operating Profit,P&L,ACT,Y1,M02,D,D07,-1.438786916
Operating Profit,P&L,ACT,Y1,M02,D,D08,-2.426871668
Operating Profit,P&L,ACT,Y1,M02,D,D09,-0.762010945
Operating Profit,P&L,ACT,Y1,M02,D,D10,-0.724423274
Operating Profit,P&L,ACT,Y1,M02,D,D11,-0.838535384
Operating Profit,P&L,ACT,Y1,M02,D,D12,-1.524041538
Operating Profit,P&L,ACT,Y1,M02,E,E02,0.395301403
Operating Profit,P&L,ACT,Y1,M02,E,E03,0.470878248
Operating Profit,P&L,ACT,Y1,M02,E,E04,0.981263931
Operating Profit,P&L,ACT,Y1,M02,E,E05,-1.40276787
Operating Profit,P&L,ACT,Y1,M02,E,E06,-1.416398713
Operating Profit,P&L,ACT,Y1,M02,E,E07,-1.46757694
Operating Profit,P&L,ACT,Y1,M02,E,E08,-1.125784981
Operating Profit,P&L,ACT,Y1,M02,E,E09,1.188714562
Operating Profit,P&L,ACT,Y1,M02,E,E10,-1.432689079
Operating Profit,P&L,ACT,Y1,M02,E,E11,-1.147709072
Operating Profit,P&L,ACT,Y1,M02,E,E12,1.42469793
Operating Profit,P&L,ACT,Y1,M02,E,E13,-1.550581369
Operating Profit,P&L,ACT,Y1,M02,E,E14,1.140388061
Operating Profit,P&L,ACT,Y1,M02,E,E16,1.554932373
Operating Profit,P&L,ACT,Y1,M02,E,E17,-1.616779153
Operating Profit,P&L,ACT,Y1,M02,E,E18,-0.75117794
Operating Profit,P&L,ACT,Y1,M02,F,F01,-1.299670342
Operating Profit,P&L,ACT,Y1,M02,F,F02,0.140695157
Operating Profit,P&L,ACT,Y1,M02,F,F03,-1.389799612
Operating Profit,P&L,ACT,Y1,M02,F,F04,1.922495758
Operating Profit,P&L,ACT,Y1,M02,F,F05,0.130356864
Operating Profit,P&L,ACT,Y1,M02,G,G01,1.335284494
Operating Profit,P&L,ACT,Y1,M02,G,G04,-1.64200732
Operating Profit,P&L,ACT,Y1,M02,G,G05,-0.225904004
Operating Profit,P&L,ACT,Y1,M02,G,G06,-1.299628723
Operating Profit,P&L,ACT,Y1,M02,G,G08,-1.004754161
Operating Profit,P&L,ACT,Y1,M02,G,G10,0.032799338
Operating Profit,P&L,ACT,Y1,M02,G,G11,-0.991321874
Operating Profit,P&L,ACT,Y1,M02,G,G12,1.534101138
Operating Profit,P&L,ACT,Y1,M02,G,G13,-1.095752256
Operating Profit,P&L,ACT,Y1,M03,A,A01,1.216165087
Operating Profit,P&L,ACT,Y1,M03,A,A02,-1.163749678
Operating Profit,P&L,ACT,Y1,M03,A,A03,1.29089604
Operating Profit,P&L,ACT,Y1,M03,A,A04,-1.056289915
Operating Profit,P&L,ACT,Y1,M03,B,B01,0.937958406
Operating Profit,P&L,ACT,Y1,M03,B,B02,-0.950278595
Operating Profit,P&L,ACT,Y1,M03,B,B03,1.251005338
Operating Profit,P&L,ACT,Y1,M03,B,B04,-0.983732321
Operating Profit,P&L,ACT,Y1,M03,B,B05,0.923325284
Operating Profit,P&L,ACT,Y1,M03,B,B06,0.801295835
Operating Profit,P&L,ACT,Y1,M03,B,B08,0.128994451
Operating Profit,P&L,ACT,Y1,M03,B,B09,-1.061017029
Operating Profit,P&L,ACT,Y1,M03,B,B12,-1.060008905
Operating Profit,P&L,ACT,Y1,M03,B,B13,-0.737563863
Operating Profit,P&L,ACT,Y1,M03,B,B14,0.115428885
Operating Profit,P&L,ACT,Y1,M03,B,B15,-0.512060626
Operating Profit,P&L,ACT,Y1,M03,B,B16,-0.086386794
Operating Profit,P&L,ACT,Y1,M03,B,B17,1.281198723
Operating Profit,P&L,ACT,Y1,M03,B,B18,-1.165226864
Operating Profit,P&L,ACT,Y1,M03,B,B19,-1.50764559
Operating Profit,P&L,ACT,Y1,M03,B,B20,-1.427287594
Operating Profit,P&L,ACT,Y1,M03,B,B21,-1.444536978
Operating Profit,P&L,ACT,Y1,M03,B,B22,-0.460304273
Operating Profit,P&L,ACT,Y1,M03,B,B23,0.662497992
Operating Profit,P&L,ACT,Y1,M03,B,B24,-0.964101904
Operating Profit,P&L,ACT,Y1,M03,B,B25,1.053295771
Operating Profit,P&L,ACT,Y1,M03,B,B26,-1.024626983
Operating Profit,P&L,ACT,Y1,M03,B,B27,1.438051225
Operating Profit,P&L,ACT,Y1,M03,B,B28,-1.317777605
Operating Profit,P&L,ACT,Y1,M03,C,C02,1.152818757
Operating Profit,P&L,ACT,Y1,M03,C,C03,-0.75594376
Operating Profit,P&L,ACT,Y1,M03,C,C04,-0.315359541
Operating Profit,P&L,ACT,Y1,M03,C,C06,1.186962194
Operating Profit,P&L,ACT,Y1,M03,C,C07,-1.161829496
Operating Profit,P&L,ACT,Y1,M03,C,C08,-1.29827382
Operating Profit,P&L,ACT,Y1,M03,C,C09,-0.202888125
Operating Profit,P&L,ACT,Y1,M03,D,D01,-1.810633145
Operating Profit,P&L,ACT,Y1,M03,D,D04,0.557780265
Operating Profit,P&L,ACT,Y1,M03,D,D05,-1.334055728
Operating Profit,P&L,ACT,Y1,M03,D,D06,0.122742535
Operating Profit,P&L,ACT,Y1,M03,D,D07,-1.244126367
Operating Profit,P&L,ACT,Y1,M03,D,D08,-1.556409228
Operating Profit,P&L,ACT,Y1,M03,D,D09,-0.074895825
Operating Profit,P&L,ACT,Y1,M03,D,D10,-0.483803568
Operating Profit,P&L,ACT,Y1,M03,D,D11,-0.529466643
Operating Profit,P&L,ACT,Y1,M03,D,D12,-1.300768617
Operating Profit,P&L,ACT,Y1,M03,E,E02,0.468204372
Operating Profit,P&L,ACT,Y1,M03,E,E03,0.48147348
Operating Profit,P&L,ACT,Y1,M03,E,E04,0.910704686
Operating Profit,P&L,ACT,Y1,M03,E,E05,-1.214491821
Operating Profit,P&L,ACT,Y1,M03,E,E06,-1.30580699
Operating Profit,P&L,ACT,Y1,M03,E,E07,-1.706024841
Operating Profit,P&L,ACT,Y1,M03,E,E08,-1.164068384
Operating Profit,P&L,ACT,Y1,M03,E,E09,1.164587815
Operating Profit,P&L,ACT,Y1,M03,E,E10,-1.284121303
Operating Profit,P&L,ACT,Y1,M03,E,E11,-1.222435129
Operating Profit,P&L,ACT,Y1,M03,E,E12,1.316750722
Operating Profit,P&L,ACT,Y1,M03,E,E13,-1.413558749
Operating Profit,P&L,ACT,Y1,M03,E,E14,-0.837639459
Operating Profit,P&L,ACT,Y1,M03,E,E16,1.323260979
Operating Profit,P&L,ACT,Y1,M03,E,E17,-1.161876937
Operating Profit,P&L,ACT,Y1,M03,E,E18,-0.829356551
Operating Profit,P&L,ACT,Y1,M03,F,F01,-1.299670342
Operating Profit,P&L,ACT,Y1,M03,F,F02,0.042381788
Operating Profit,P&L,ACT,Y1,M03,F,F03,-0.984222781
Operating Profit,P&L,ACT,Y1,M03,F,F04,1.904362226
Operating Profit,P&L,ACT,Y1,M03,F,F05,0.00149177
Operating Profit,P&L,ACT,Y1,M03,G,G01,1.029187352
Operating Profit,P&L,ACT,Y1,M03,G,G04,-1.42077996
Operating Profit,P&L,ACT,Y1,M03,G,G05,-0.380546722
Operating Profit,P&L,ACT,Y1,M03,G,G06,-1.766226125
Operating Profit,P&L,ACT,Y1,M03,G,G08,-1.114377607
Operating Profit,P&L,ACT,Y1,M03,G,G10,-0.224658212
Operating Profit,P&L,ACT,Y1,M03,G,G11,-0.890881294
Operating Profit,P&L,ACT,Y1,M03,G,G12,1.320747541
Operating Profit,P&L,ACT,Y1,M03,G,G13,-0.747822492
Operating Profit,P&L,ACT,Y1,M04,A,A01,1.115102167
Operating Profit,P&L,ACT,Y1,M04,A,A02,-0.82757844
Operating Profit,P&L,ACT,Y1,M04,A,A03,0.587535843
Operating Profit,P&L,ACT,Y1,M04,A,A04,-0.991321056
Operating Profit,P&L,ACT,Y1,M04,B,B01,0.693816142
Operating Profit,P&L,ACT,Y1,M04,B,B02,-0.704028632
Operating Profit,P&L,ACT,Y1,M04,B,B03,1.070679795
Operating Profit,P&L,ACT,Y1,M04,B,B04,-0.960119388
Operating Profit,P&L,ACT,Y1,M04,B,B05,0.681090937
Operating Profit,P&L,ACT,Y1,M04,B,B06,1.051306569
Operating Profit,P&L,ACT,Y1,M04,B,B08,0.055767567
Operating Profit,P&L,ACT,Y1,M04,B,B09,-0.455870273
Operating Profit,P&L,ACT,Y1,M04,B,B12,-1.098122367
Operating Profit,P&L,ACT,Y1,M04,B,B13,-0.533638473
Operating Profit,P&L,ACT,Y1,M04,B,B14,0.26452875
Operating Profit,P&L,ACT,Y1,M04,B,B15,-0.384887037
Operating Profit,P&L,ACT,Y1,M04,B,B16,0.033583108
Operating Profit,P&L,ACT,Y1,M04,B,B17,1.075799811
Operating Profit,P&L,ACT,Y1,M04,B,B18,-1.030149077
Operating Profit,P&L,ACT,Y1,M04,B,B19,-1.505475732
Operating Profit,P&L,ACT,Y1,M04,B,B20,-1.332430017
Operating Profit,P&L,ACT,Y1,M04,B,B21,-1.341880105
Operating Profit,P&L,ACT,Y1,M04,B,B22,-0.211370802
Operating Profit,P&L,ACT,Y1,M04,B,B23,1.25439434
Operating Profit,P&L,ACT,Y1,M04,B,B24,-0.929375787
Operating Profit,P&L,ACT,Y1,M04,B,B25,0.975910352
Operating Profit,P&L,ACT,Y1,M04,B,B26,-0.798933625
Operating Profit,P&L,ACT,Y1,M04,B,B27,1.434248586
Operating Profit,P&L,ACT,Y1,M04,B,B28,-1.143525097
Operating Profit,P&L,ACT,Y1,M04,C,C02,0.766002858
Operating Profit,P&L,ACT,Y1,M04,C,C03,-0.364881288
Operating Profit,P&L,ACT,Y1,M04,C,C04,-0.083291493
Operating Profit,P&L,ACT,Y1,M04,C,C06,0.879163451
Operating Profit,P&L,ACT,Y1,M04,C,C07,-0.876572283
Operating Profit,P&L,ACT,Y1,M04,C,C08,-1.032364098
Operating Profit,P&L,ACT,Y1,M04,C,C09,0.28514785
Operating Profit,P&L,ACT,Y1,M04,D,D01,-0.405417089
Operating Profit,P&L,ACT,Y1,M04,D,D04,-0.028131305
Operating Profit,P&L,ACT,Y1,M04,D,D05,-1.214506794
Operating Profit,P&L,ACT,Y1,M04,D,D06,0.273548762
Operating Profit,P&L,ACT,Y1,M04,D,D07,-0.790274748
Operating Profit,P&L,ACT,Y1,M04,D,D08,-0.464146963
Operating Profit,P&L,ACT,Y1,M04,D,D09,0.940724757
Operating Profit,P&L,ACT,Y1,M04,D,D10,-0.552075246
Operating Profit,P&L,ACT,Y1,M04,D,D11,-0.200074615
Operating Profit,P&L,ACT,Y1,M04,D,D12,-0.684196513
Operating Profit,P&L,ACT,Y1,M04,E,E02,0.377075661
Operating Profit,P&L,ACT,Y1,M04,E,E03,0.270618883
Operating Profit,P&L,ACT,Y1,M04,E,E04,0.7462679
Operating Profit,P&L,ACT,Y1,M04,E,E05,-1.002069379
Operating Profit,P&L,ACT,Y1,M04,E,E06,-1.201768449
Operating Profit,P&L,ACT,Y1,M04,E,E07,-1.65426726
Operating Profit,P&L,ACT,Y1,M04,E,E08,-1.166591615
Operating Profit,P&L,ACT,Y1,M04,E,E09,1.032484309
Operating Profit,P&L,ACT,Y1,M04,E,E10,-1.109476443
Operating Profit,P&L,ACT,Y1,M04,E,E11,-1.144328775
Operating Profit,P&L,ACT,Y1,M04,E,E12,1.122402475
Operating Profit,P&L,ACT,Y1,M04,E,E13,-1.204789405
Operating Profit,P&L,ACT,Y1,M04,E,E14,-0.837639459
Operating Profit,P&L,ACT,Y1,M04,E,E16,1.234582124
Operating Profit,P&L,ACT,Y1,M04,E,E17,-0.803789998
Operating Profit,P&L,ACT,Y1,M04,E,E18,-0.263013123
Operating Profit,P&L,ACT,Y1,M04,F,F01,-1.299670342
Operating Profit,P&L,ACT,Y1,M04,F,F02,0.095857679
Operating Profit,P&L,ACT,Y1,M04,F,F03,-0.710640316
Operating Profit,P&L,ACT,Y1,M04,F,F04,1.829387046
Operating Profit,P&L,ACT,Y1,M04,F,F05,-0.338822439
Operating Profit,P&L,ACT,Y1,M04,G,G01,0.977718682
Operating Profit,P&L,ACT,Y1,M04,G,G04,-1.096825454
Operating Profit,P&L,ACT,Y1,M04,G,G05,-0.374442693
Operating Profit,P&L,ACT,Y1,M04,G,G06,-1.681557413
Operating Profit,P&L,ACT,Y1,M04,G,G08,-0.739717958
Operating Profit,P&L,ACT,Y1,M04,G,G10,0.65221867
Operating Profit,P&L,ACT,Y1,M04,G,G11,-0.767334564
Operating Profit,P&L,ACT,Y1,M04,G,G12,1.119311483
Operating Profit,P&L,ACT,Y1,M04,G,G13,-0.537156158
Operating Profit,P&L,ACT,Y1,M05,A,A01,0.946747904
Operating Profit,P&L,ACT,Y1,M05,A,A02,-0.491407201
Operating Profit,P&L,ACT,Y1,M05,A,A03,0.47955776
Operating Profit,P&L,ACT,Y1,M05,A,A04,-0.929893732
Operating Profit,P&L,ACT,Y1,M05,B,B01,0.642428863
Operating Profit,P&L,ACT,Y1,M05,B,B02,-0.385833049
Operating Profit,P&L,ACT,Y1,M05,B,B03,0.969244391
Operating Profit,P&L,ACT,Y1,M05,B,B04,-0.787170608
Operating Profit,P&L,ACT,Y1,M05,B,B05,0.609597756
Operating Profit,P&L,ACT,Y1,M05,B,B06,0.655708014
Operating Profit,P&L,ACT,Y1,M05,B,B08,-0.112162072
Operating Profit,P&L,ACT,Y1,M05,B,B09,-0.264963515
Operating Profit,P&L,ACT,Y1,M05,B,B12,-0.861442474
Operating Profit,P&L,ACT,Y1,M05,B,B13,-0.517264477
Operating Profit,P&L,ACT,Y1,M05,B,B14,0.461340572
Operating Profit,P&L,ACT,Y1,M05,B,B15,-0.332564288
Operating Profit,P&L,ACT,Y1,M05,B,B16,0.474679451
Operating Profit,P&L,ACT,Y1,M05,B,B17,0.844860153
Operating Profit,P&L,ACT,Y1,M05,B,B18,-0.896711306
Operating Profit,P&L,ACT,Y1,M05,B,B19,-1.509181445
Operating Profit,P&L,ACT,Y1,M05,B,B20,-1.173649513
Operating Profit,P&L,ACT,Y1,M05,B,B21,-1.240679358
Operating Profit,P&L,ACT,Y1,M05,B,B22,0.137735605
Operating Profit,P&L,ACT,Y1,M05,B,B23,1.384148044
Operating Profit,P&L,ACT,Y1,M05,B,B24,-0.670238321
Operating Profit,P&L,ACT,Y1,M05,B,B25,1.075429314
Operating Profit,P&L,ACT,Y1,M05,B,B26,-0.510523965
Operating Profit,P&L,ACT,Y1,M05,B,B27,1.356569537
Operating Profit,P&L,ACT,Y1,M05,B,B28,-1.001049578
Operating Profit,P&L,ACT,Y1,M05,C,C02,0.41543037
Operating Profit,P&L,ACT,Y1,M05,C,C03,0.061055947
Operating Profit,P&L,ACT,Y1,M05,C,C04,0.692921449
Operating Profit,P&L,ACT,Y1,M05,C,C06,0.652035196
Operating Profit,P&L,ACT,Y1,M05,C,C07,-0.580591114
Operating Profit,P&L,ACT,Y1,M05,C,C08,-0.835055087
Operating Profit,P&L,ACT,Y1,M05,C,C09,0.415794578
Operating Profit,P&L,ACT,Y1,M05,D,D01,0.558290641
Operating Profit,P&L,ACT,Y1,M05,D,D04,-0.239198479
Operating Profit,P&L,ACT,Y1,M05,D,D05,-1.102694376
Operating Profit,P&L,ACT,Y1,M05,D,D06,0.394308093
Operating Profit,P&L,ACT,Y1,M05,D,D07,-0.523374536
Operating Profit,P&L,ACT,Y1,M05,D,D08,0.555928482
Operating Profit,P&L,ACT,Y1,M05,D,D09,1.140363124
Operating Profit,P&L,ACT,Y1,M05,D,D10,-0.222737086
Operating Profit,P&L,ACT,Y1,M05,D,D11,0.071917861
Operating Profit,P&L,ACT,Y1,M05,D,D12,-0.478470787
Operating Profit,P&L,ACT,Y1,M05,E,E02,-0.913146415
Operating Profit,P&L,ACT,Y1,M05,E,E03,0.205761578
Operating Profit,P&L,ACT,Y1,M05,E,E04,0.704641963
Operating Profit,P&L,ACT,Y1,M05,E,E05,-0.760276367
Operating Profit,P&L,ACT,Y1,M05,E,E06,-1.058789923
Operating Profit,P&L,ACT,Y1,M05,E,E07,-1.384298059
Operating Profit,P&L,ACT,Y1,M05,E,E08,-1.075898608
Operating Profit,P&L,ACT,Y1,M05,E,E09,0.820622456
Operating Profit,P&L,ACT,Y1,M05,E,E10,-0.934780256
Operating Profit,P&L,ACT,Y1,M05,E,E11,-0.962370835
Operating Profit,P&L,ACT,Y1,M05,E,E12,0.959889205
Operating Profit,P&L,ACT,Y1,M05,E,E13,-1.062431189
Operating Profit,P&L,ACT,Y1,M05,E,E14,-0.837639459
Operating Profit,P&L,ACT,Y1,M05,E,E16,1.045828772
Operating Profit,P&L,ACT,Y1,M05,E,E17,-0.484732534
Operating Profit,P&L,ACT,Y1,M05,E,E18,-0.072378439
Operating Profit,P&L,ACT,Y1,M05,F,F01,-0.398084726
Operating Profit,P&L,ACT,Y1,M05,F,F02,0.228724701
Operating Profit,P&L,ACT,Y1,M05,F,F03,-0.251507714
Operating Profit,P&L,ACT,Y1,M05,F,F04,1.652585111
Operating Profit,P&L,ACT,Y1,M05,F,F05,-0.432836054
Operating Profit,P&L,ACT,Y1,M05,G,G01,1.738914101
Operating Profit,P&L,ACT,Y1,M05,G,G04,-0.862588686
Operating Profit,P&L,ACT,Y1,M05,G,G05,-0.408849215
Operating Profit,P&L,ACT,Y1,M05,G,G06,-1.711127235
Operating Profit,P&L,ACT,Y1,M05,G,G08,-0.485522616
Operating Profit,P&L,ACT,Y1,M05,G,G10,0.852010423
Operating Profit,P&L,ACT,Y1,M05,G,G11,-0.66444965
Operating Profit,P&L,ACT,Y1,M05,G,G12,0.957578553
Operating Profit,P&L,ACT,Y1,M05,G,G13,-0.194364598
Operating Profit,P&L,ACT,Y1,M06,A,A01,0.672664463
Operating Profit,P&L,ACT,Y1,M06,A,A02,0.025774246
Operating Profit,P&L,ACT,Y1,M06,A,A03,0.132822436
Operating Profit,P&L,ACT,Y1,M06,A,A04,-0.872130065
Operating Profit,P&L,ACT,Y1,M06,B,B01,0.548638753
Operating Profit,P&L,ACT,Y1,M06,B,B02,-0.113918275
Operating Profit,P&L,ACT,Y1,M06,B,B03,0.616372341
Operating Profit,P&L,ACT,Y1,M06,B,B04,-0.574973303
Operating Profit,P&L,ACT,Y1,M06,B,B05,0.759251787
Operating Profit,P&L,ACT,Y1,M06,B,B06,0.544034035
Operating Profit,P&L,ACT,Y1,M06,B,B08,-0.644577702
Operating Profit,P&L,ACT,Y1,M06,B,B09,0.460039482
Operating Profit,P&L,ACT,Y1,M06,B,B12,-0.704942013
Operating Profit,P&L,ACT,Y1,M06,B,B13,-0.541145642
Operating Profit,P&L,ACT,Y1,M06,B,B14,0.664414589
Operating Profit,P&L,ACT,Y1,M06,B,B15,-0.380100468
Operating Profit,P&L,ACT,Y1,M06,B,B16,0.767313696
Operating Profit,P&L,ACT,Y1,M06,B,B17,0.553009213
Operating Profit,P&L,ACT,Y1,M06,B,B18,-0.693945532
Operating Profit,P&L,ACT,Y1,M06,B,B19,-1.435815325
Operating Profit,P&L,ACT,Y1,M06,B,B20,-1.083619033
Operating Profit,P&L,ACT,Y1,M06,B,B21,-1.204094196
Operating Profit,P&L,ACT,Y1,M06,B,B22,0.316785399
Operating Profit,P&L,ACT,Y1,M06,B,B23,1.721361371
Operating Profit,P&L,ACT,Y1,M06,B,B24,-0.496395557
Operating Profit,P&L,ACT,Y1,M06,B,B25,1.266796248
Operating Profit,P&L,ACT,Y1,M06,B,B26,-0.085304594
Operating Profit,P&L,ACT,Y1,M06,B,B27,0.983724449
Operating Profit,P&L,ACT,Y1,M06,B,B28,-0.165340799
Operating Profit,P&L,ACT,Y1,M06,C,C02,0.129109631
Operating Profit,P&L,ACT,Y1,M06,C,C03,0.287554892
Operating Profit,P&L,ACT,Y1,M06,C,C04,1.053199379
Operating Profit,P&L,ACT,Y1,M06,C,C06,0.368347834
Operating Profit,P&L,ACT,Y1,M06,C,C07,-0.295333901
Operating Profit,P&L,ACT,Y1,M06,C,C08,-0.596591895
Operating Profit,P&L,ACT,Y1,M06,C,C09,0.603044083
Operating Profit,P&L,ACT,Y1,M06,D,D01,0.558290641
Operating Profit,P&L,ACT,Y1,M06,D,D04,-0.3560476
Operating Profit,P&L,ACT,Y1,M06,D,D05,-1.003983211
Operating Profit,P&L,ACT,Y1,M06,D,D06,0.552342856
Operating Profit,P&L,ACT,Y1,M06,D,D07,-0.213901308
Operating Profit,P&L,ACT,Y1,M06,D,D08,0.555928482
Operating Profit,P&L,ACT,Y1,M06,D,D09,1.11501222
Operating Profit,P&L,ACT,Y1,M06,D,D10,-0.098270969
Operating Profit,P&L,ACT,Y1,M06,D,D11,0.01541713
Operating Profit,P&L,ACT,Y1,M06,D,D12,-0.313890205
Operating Profit,P&L,ACT,Y1,M06,E,E02,-0.913146415
Operating Profit,P&L,ACT,Y1,M06,E,E03,0.19779444
Operating Profit,P&L,ACT,Y1,M06,E,E04,0.612887709
Operating Profit,P&L,ACT,Y1,M06,E,E05,-0.546331921
Operating Profit,P&L,ACT,Y1,M06,E,E06,-0.807494332
Operating Profit,P&L,ACT,Y1,M06,E,E07,-1.137272298
Operating Profit,P&L,ACT,Y1,M06,E,E08,-1.068789729
Operating Profit,P&L,ACT,Y1,M06,E,E09,0.785430907
Operating Profit,P&L,ACT,Y1,M06,E,E10,-0.75514234
Operating Profit,P&L,ACT,Y1,M06,E,E11,-0.826886348
Operating Profit,P&L,ACT,Y1,M06,E,E12,0.778410561
Operating Profit,P&L,ACT,Y1,M06,E,E13,-0.878864017
Operating Profit,P&L,ACT,Y1,M06,E,E14,-0.837639459
Operating Profit,P&L,ACT,Y1,M06,E,E16,0.822997459
Operating Profit,P&L,ACT,Y1,M06,E,E17,-0.087401886
Operating Profit,P&L,ACT,Y1,M06,E,E18,0.442911086
Operating Profit,P&L,ACT,Y1,M06,F,F01,-0.097556187
Operating Profit,P&L,ACT,Y1,M06,F,F02,0.239831232
Operating Profit,P&L,ACT,Y1,M06,F,F03,0.031895059
Operating Profit,P&L,ACT,Y1,M06,F,F04,1.065512018
Operating Profit,P&L,ACT,Y1,M06,F,F05,-0.36176662
Operating Profit,P&L,ACT,Y1,M06,G,G01,0.875542428
Operating Profit,P&L,ACT,Y1,M06,G,G04,-0.637451763
Operating Profit,P&L,ACT,Y1,M06,G,G05,-0.51739334
Operating Profit,P&L,ACT,Y1,M06,G,G06,-1.546605234
Operating Profit,P&L,ACT,Y1,M06,G,G08,1.461176392
Operating Profit,P&L,ACT,Y1,M06,G,G10,1.007616117
Operating Profit,P&L,ACT,Y1,M06,G,G11,-0.282996874
Operating Profit,P&L,ACT,Y1,M06,G,G12,0.738368871
Operating Profit,P&L,ACT,Y1,M06,G,G13,0.076492118
Operating Profit,P&L,ACT,Y1,M07,A,A01,0.484714159
Operating Profit,P&L,ACT,Y1,M07,A,A02,0.47831076
Operating Profit,P&L,ACT,Y1,M07,A,A03,0.029512377
Operating Profit,P&L,ACT,Y1,M07,A,A04,-0.789087162
Operating Profit,P&L,ACT,Y1,M07,B,B01,0.433888331
Operating Profit,P&L,ACT,Y1,M07,B,B02,0.261557322
Operating Profit,P&L,ACT,Y1,M07,B,B03,0.397609792
Operating Profit,P&L,ACT,Y1,M07,B,B04,-0.158396489
Operating Profit,P&L,ACT,Y1,M07,B,B05,1.010634091
Operating Profit,P&L,ACT,Y1,M07,B,B06,0.951037914
Operating Profit,P&L,ACT,Y1,M07,B,B08,-0.627507735
Operating Profit,P&L,ACT,Y1,M07,B,B09,1.190576009
Operating Profit,P&L,ACT,Y1,M07,B,B12,-0.554087989
Operating Profit,P&L,ACT,Y1,M07,B,B13,-0.359962558
Operating Profit,P&L,ACT,Y1,M07,B,B14,0.937267343
Operating Profit,P&L,ACT,Y1,M07,B,B15,0.192883059
Operating Profit,P&L,ACT,Y1,M07,B,B16,1.123301502
Operating Profit,P&L,ACT,Y1,M07,B,B17,0.360691117
Operating Profit,P&L,ACT,Y1,M07,B,B18,-0.540827555
Operating Profit,P&L,ACT,Y1,M07,B,B19,-1.378347271
Operating Profit,P&L,ACT,Y1,M07,B,B20,-0.996940764
Operating Profit,P&L,ACT,Y1,M07,B,B21,-1.186074639
Operating Profit,P&L,ACT,Y1,M07,B,B22,0.310979845
Operating Profit,P&L,ACT,Y1,M07,B,B23,1.586487013
Operating Profit,P&L,ACT,Y1,M07,B,B24,-0.113913184
Operating Profit,P&L,ACT,Y1,M07,B,B25,1.41595089
Operating Profit,P&L,ACT,Y1,M07,B,B26,0.169684815
Operating Profit,P&L,ACT,Y1,M07,B,B27,1.03202752
Operating Profit,P&L,ACT,Y1,M07,B,B28,-0.648377087
Operating Profit,P&L,ACT,Y1,M07,C,C02,-0.20401846
Operating Profit,P&L,ACT,Y1,M07,C,C03,0.614507303
Operating Profit,P&L,ACT,Y1,M07,C,C04,1.286765966
Operating Profit,P&L,ACT,Y1,M07,C,C06,0.130833495
